model_name,elapsed_time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
_8_2_b4,28,0.49150377579455107,0.4886807220302663,0.48710344771169267,0.4875814478352385,0.4872113875623019,0.4866566050165104,0.4854960798092608,0.4865945323458258,0.48383812291442224,0.4840086060874867,0.4822672869799272,0.48272941809780195,0.48190788502963083,0.4808473770629685,0.48201566439754556,0.47942676622912567,0.4789319109031052,0.4785296503103004,0.47897273780040023,0.47719799887459236,0.476536374159579,0.4759177715570297,0.4751896099380727,0.47507309132027176,0.4742195560684744,0.4742276195085274,0.47468656571406237,0.4735218352090154,0.472192311251782,0.47292010919103084,0.4716126644386435,0.47153909494573215,0.47099707801387,0.4705015221856675,0.47324916934067346,0.47089179405626264,0.46928542863647893,0.4691075640466978,0.4701983638529508,0.46908506379937226,0.4680191142097959,0.4686912626590369,0.467562520728921,0.46762417217470564,0.46870042962848013,0.4668364684255618,0.4663873384583671,0.46706762819919945,0.4674347146502081,0.4658225830574081,0.4664479930445833,0.4678280586341642,0.4647374528758931,0.466674161632106,0.4657347389830733,0.4655778333825885,0.464037195579061,0.4648164906029431,0.46419364534459023,0.46555768122088237,0.4639162577688694,0.46452119720853724,0.46399306075752905,0.4661624521298229,0.46193824666288663,0.46356092421513684,0.4632501964299184,0.46243057419668954,0.46323922467681594,0.4614891236401954,0.4617683563592299,0.461682576166009,0.46063682470681533,0.46030600267761157,0.4601694492798931,0.4596261512761593,0.4612154209388877,0.4596422388868512,0.45900506928281964,0.4602563723078314,0.4591015303191149,0.4592583381904746,0.4587793764078392,0.45840426424764236,0.4579684968264598,0.45828536771378425,0.4576203193304674,0.4573585033557325,0.45716466993655797,0.4579841378443646,0.4570403702978818,0.4575370971886617,0.4561931883389095,0.4561943351097827,0.4566808708152681,0.45622195961340417,0.4553186593190679,0.45459080968263016,0.45446933797683636,0.45443129533866666,0.45458773925619306,0.45437373400859116,0.4538726183603395,0.4541663684372632,0.4529078098962892,0.4529465068061397,0.4539977694457432,0.4534022522422503,0.45244922604200977,0.45233297224314706,0.4522637387491622,0.4536528498496649,0.45225641794924465,0.45147313408131867,0.4507628620795484,0.4509256175666485,0.450953086307448,0.45008891399176615,0.44944374178940394,0.4505554480372735,0.4505541011972247,0.44887168952878914,0.45048180820380845,0.450158546555717,0.4493805709874855,0.44875117787775004,0.44786879139126473,0.44732090995980883,0.44674724610346667,0.44656322261072556,0.44627449191966145,0.44613347492128047,0.4455050009601521,0.44490242150594606,0.445410844128368,0.4442720807948202,0.4444980126506877,0.4449443517990832,0.44352823164103167,0.4441287436012952,0.44267011464766737,0.44293173736022823,0.4428514620043197,0.44168044317443417,0.4425274937255484,0.4416450443132868,0.4403909109734089,0.44041145382062447,0.4395070317781197,0.43949629405759416,0.44006951991117227,0.43862707569914045,0.4383311461727574,0.43736656116989425,0.4375982155215065,0.43621025546541753,0.43560797369705057,0.43627966889795267,0.4353066700809407,0.43506069796265295,0.43425849473701333,0.43348232861959707,0.43351253034933557,0.43363147186783124,0.4321371727394608,0.43220581524776963,0.43142925939469967,0.4326327200205821,0.430496355272689,0.4301703176408444,0.4297858072901672,0.42865776687438756,0.4279347806378215,0.42692873410458837,0.427466259299303,0.4252335006335996,0.42512311328132196,0.4245334915395053,0.4238190359664413,0.4226153326484392,0.42188592033003863,0.4222775085917059,0.421524877986818,0.41917066230342004,0.4204560198873844,0.419051582183478,0.41976895849659757,0.41705064548636384,0.41596028701432997,0.41503495169135757,0.4141192021094403,0.4129800240948515,0.4123784120352763,0.4122930090382414,0.4113220840973674,0.41000864978106516,0.4093247243203223,0.4086115495213922,0.4070703641647684,0.40667322334253564,0.40493727309523886,0.4034442866607657,0.4029091273838619,0.40175927683429896,0.40150713819377826,0.4014608538375711,0.3997600088704307,0.3982972211854638,0.39761352004869926,0.3974819503865152,0.39402166470041816,0.3937445067009836,0.3932273480689751,0.39251020151489185,0.3898305651151909,0.3888332237221547,0.3885857522768794,0.3868744777058655,0.38602918105305367,0.385233627414366,0.3837221420317326,0.38309323872035406,0.3811124076627476,0.37989787808004416,0.3789216620039265,0.37789926855113215,0.3772310438021174,0.3758870281700818,0.3747612850845985,0.3742495198857109,0.37297692000865934,0.372450545261491,0.37148233927645774,0.37008536735655,0.3693942245447411,0.36797172474973605,0.36685111058770487,0.3665022521648767,0.36532245483600867,0.3645795964969779,0.364411668507558,0.3622888984431003,0.3617165556493795,0.3611987551568814,0.3602490758307537,0.3591776152264397,0.3583631947722097,0.35698594240085135,0.35662574256366153,0.35532975298053815,0.35561725328553395,0.3539967897927986,0.3535014668163264,0.3536805770588371,0.35257369175834474,0.3513341724591435,0.3516162408691532,0.35043046031639263,0.34964840710163114,0.34846838667707625,0.34772036003897777,0.3473101222852491,0.3469381956699884,0.34617273672571724,0.34576307232403813,0.34485674286788365,0.34512918535268533,0.3441603728903914,0.34343608697208594,0.343880211013668,0.3417132594675388,0.34162488692211657,0.34066775283723505,0.34069095107744324,0.34047129166857254,0.33954240996324686,0.3387755285667361,0.33846363343720165,0.33818280769968934,0.3377135809300081,0.33680773028787575,0.33646959684929756,0.336820906834712,0.3356397239667065,0.33557308456807766,0.3341863309648239,0.33439500677698064,0.33394393113876675,0.3334784576915345,0.3333962746948566,0.3329837233952756,0.3317192763090134,0.3311628086527563,0.3305913797808143,0.32973735256577436,0.3303813410356184,0.3299556698228391,0.3290830174004132,0.32930690761444703,0.3282203422964744,0.32758706237347623,0.3275102191095082,0.32693430519891237,0.32648108899593353,0.3267235025236348,0.325409668951102,0.32457963481264296,0.3239896613190759,0.3233892241035992,0.32314967535576733,0.32244297523262366,0.3219376202532143,0.3219129230897382,0.32147982934981867,0.32034613349527685,0.3198088254006404,0.31913561497656806,0.31866641511332316,0.31784784585799813,0.3178160023295654,0.3165053057203175,0.3159348894543243,0.3155831780636086,0.31474779844986944,0.3136437774829145,0.3135530317869951,0.3128726418264087,0.31146701135549626,0.31079098836712116,0.31140144180576756,0.3090127185689953,0.30761257733376524,0.3069864890204286,0.3056355341425482,0.305090465368088,0.30387247192128647,0.3024552802432258,0.3020526673433916,0.29994678800960756,0.29878946445038856,0.2973943854770008,0.2964295063378676,0.2950201192695015,0.29372134893289154,0.2915142738594199,0.2907023784265203,0.28877433354259063,0.2873085946969266,0.28573570529104403,0.28386780316018906,0.2825838725803033,0.281010507342388,0.2797535559461224,0.2782011926174164,0.2753950386536571,0.27390967596954896,0.2714686056036713,0.27043450240678385,0.26790414594760703,0.26582865350756724,0.2638124742633048,0.262027631479749,0.2600656181890166,0.25848618082807595,0.25628420532382323,0.2550120302429862,0.252389433308678,0.25053709880448877,0.2485745998345456,0.24639841544635172,0.24414396229428503,0.2428895571848975,0.24077740968589426,0.2390217603772949,0.23666813605715398,0.23499062979277574,0.23340740488252296,0.23142564591582654,0.22941895220604427,0.22764715572186517,0.22566729102916314,0.22400674512434118,0.22258492554625814,0.22074810038609013,0.21912903818565438,0.21750599276625884,0.21583725042500587,0.21477198496039185,0.21292669065384512,0.21127917835805213,0.20995199379603433,0.20869520148438103,0.20764103592637012,0.2051684557407532,0.2042200053730136,0.20233428863421926,0.20270287779001694,0.20064220905549965,0.19907111196936864,0.1975363798301122,0.1960765304606197,0.19499994574009247,0.19276849977707244,0.19218373709129838,0.19220641414230724,0.18928268167699847,0.18914838419207985,0.18730788836079948,0.1865423645824194,0.18475989995981162,0.18459873542910055,0.18297905131190453,0.18128483967027348,0.18029799384750286,0.17953921529411707,0.17780086982924984,0.177269682421718,0.17579447672755089,0.17427243562239522,0.17367353142889322,0.1724636047533801,0.17119237384143865,0.1698211296812965,0.16877267813696614,0.16745762244582985,0.16711213129027835,0.1652439641471917,0.16470104890418644,0.16391810714003613,0.16186282597482204,0.1611206002972739,0.15974130597896874,0.15810865239538954,0.1573859072009207,0.15665681793372024,0.1560104108995424,0.1538153200779321,0.1532231845945682,0.15183206443270703,0.15158067636262135,0.14963675236575447,0.14844245078428736,0.14709280352371762,0.14594080335085,0.14516318203565085,0.14390772455284057,0.14308015646518402,0.14195243263582014,0.14081276370177293,0.13914125472799224,0.13831923109180522,0.13743944886790693,0.13573298464125058,0.13500472048543535,0.1347976482350309,0.133241976783523,0.1317385047937761,0.1313764682944583,0.12909590656394665,0.1286961857616058,0.12688459495240648,0.12598973209266814,0.12441071701710517,0.1236256671164466,0.12272128719344454,0.12150933933707903,0.12000467789640545,0.11853915921957144,0.11774779361373973,0.11665883420632696,0.115319370812262,0.11404393373682155,0.11324544776371627,0.11182098178509271,0.1107959476457733,0.10968105076056606,0.10821353191826141,0.10688934163278285,0.10623496521510324,0.10530284656703753,0.10384358382379671,0.10242698305058029,0.1015873877103177,0.10029795442637549,0.09931506421445827,0.09767630347665751,0.0968198692496374,0.09575489408002709,0.0945365537353352,0.0934914369689617,0.09220024095321039,0.09094891516570845,0.09023342215508785,0.08875733655174527,0.08833810251276449,0.08656238395421995,0.08558429306337856,0.08470504365439685,0.08357797374878571,0.08256012176005345
_16_2_b4,28,0.48991301891938693,0.4877084824274171,0.48417231575498043,0.48311088006451447,0.4826427050356595,0.4823991941955854,0.481197693212977,0.48043105787826035,0.4789551795653577,0.47760387850257585,0.4783575515069489,0.4771384392285122,0.476986238079251,0.47582110976273156,0.474803472900728,0.47445247150817005,0.4753620819100794,0.47369143468029096,0.4728918853795753,0.47225127883677215,0.4737044219700795,0.4721908552747852,0.4713823075845556,0.46993418830745626,0.4693794187509789,0.47091305761967067,0.4694576969686544,0.4714661825377986,0.47115702752797106,0.46881533400067743,0.46810888355632996,0.4685728046129335,0.4676344612297022,0.47141507290444284,0.467712416738834,0.46814977355160803,0.47079404525037083,0.46646795258769447,0.4663521389916258,0.46749977885552174,0.46649999033729983,0.46642374598755026,0.46596416600470275,0.46728482049591136,0.46664498313417974,0.46579174770499177,0.4663947673338764,0.46644895155474825,0.4655225106567707,0.46512663296933443,0.46481856155507967,0.46603459839550954,0.46607245949079407,0.46311234468769913,0.4645294310911646,0.4627625082461339,0.4642039959160787,0.4634342092388081,0.46564760376822273,0.4638229652457291,0.46477658996042215,0.46314795005996273,0.4633056543908029,0.46387203549439054,0.4644336424908548,0.4617329570482362,0.46200518000800656,0.4613368219924423,0.46280247459434115,0.46247221860894056,0.4607972391371457,0.4621189608326498,0.46214025422649563,0.461444302549902,0.4606117268778243,0.45992137441095315,0.4602664180521695,0.46001887411441444,0.4598848615614873,0.4600241441771669,0.45906811880896675,0.4604579877459778,0.4599029523302924,0.4583411829370373,0.4595482086235622,0.45997967191462247,0.4589568838512279,0.46056018861116105,0.4586728380887576,0.4590292781591415,0.4597602288462749,0.4587546881348694,0.4588713474431128,0.4581859403061417,0.45812876550656445,0.45668344306495956,0.4583186826615963,0.45698644693167706,0.4573583384397009,0.45620198970976866,0.4557615626084987,0.455941900273539,0.45472572563954117,0.4563384704432398,0.4548950188564804,0.45562033158428267,0.4552012262479314,0.45558503270852113,0.45381741000796266,0.4558423596838454,0.4526694620555302,0.45261978564678496,0.45311333014155336,0.45439549189693523,0.4527716663297055,0.4520081472846697,0.45202062647297697,0.45215926642687815,0.45174759873804055,0.4521097159610604,0.4504503931639329,0.45013847232989546,0.45082821463638884,0.4495678161675075,0.4500942602472485,0.44882702408534175,0.4508183076134268,0.4489786343192155,0.4482534321973909,0.4483551998183412,0.4471143730406491,0.4463378222483509,0.4471152312913031,0.4462075218839465,0.4448611799697831,0.44471849827271587,0.4443918251204041,0.44523384087490586,0.44632383472514603,0.4431507338892739,0.4421905936497562,0.4420623408173615,0.44134572395738564,0.4441507212395938,0.4409355752872971,0.4426466132531751,0.4392320894970084,0.4402753534182063,0.43818517630954956,0.4377947377638434,0.43945346823278464,0.43649165312636573,0.43714981562686417,0.43398332556463637,0.4347727136791877,0.4332862076331984,0.43287211281229865,0.43092431482279075,0.4307503836334876,0.42865091416071044,0.430175304918919,0.4288653744279214,0.42593787942292555,0.42725027046113645,0.424546598713353,0.4236702064227945,0.4225806405600863,0.42114405918796105,0.4207003049693018,0.42090387299375714,0.41764198176141054,0.4161417350172997,0.41452962809576177,0.41434564922215805,0.4122289799048372,0.4118062379787553,0.4105650096569421,0.408482973643069,0.4070571748715527,0.40580954759750726,0.40449532529093185,0.4032520946466698,0.4019882377588524,0.39979438556815095,0.40016890696759494,0.3978729363882317,0.39682998342334097,0.39441696405410764,0.3914401147725447,0.3928662042572813,0.3890112149827885,0.38814899543265124,0.3863503406632621,0.3842307637884932,0.38364264717641866,0.38168221161050614,0.37927456734315407,0.3773591321734887,0.3762678698337865,0.3745302194694303,0.3727938959621034,0.3739560862616548,0.3699990241595034,0.36860569015426453,0.3665779672703653,0.36493942727738954,0.3646044104307328,0.3624063884312252,0.36049026367205134,0.3590549319420221,0.35831822764198734,0.3565749784123223,0.3538226398656953,0.35280403258665555,0.3510801333301472,0.35137273345915776,0.34843995784813503,0.34676997258134606,0.34722150395501333,0.34398135249063655,0.3435733925621465,0.34117439310505704,0.33943740331901695,0.33895794231936616,0.3365860383465605,0.33673256242050315,0.3345564385067742,0.3332705803074927,0.3337911365448304,0.33094913616495314,0.33034380620942927,0.3283381754497312,0.3270906188015668,0.3272393119644444,0.3253368967827761,0.3234187224563563,0.32363320847727217,0.3211703338291285,0.3193749406990015,0.3183405840171958,0.31926966838116916,0.3168392270522298,0.3158163156219811,0.31417311632408285,0.3134430520377069,0.31277782100885404,0.3110502747432241,0.30926271806348044,0.3089163752659312,0.30731194683016755,0.3075312736180593,0.3054830121263018,0.30495951203805094,0.3025096311462375,0.3021997483271473,0.30068998491426685,0.29948472325813097,0.2987667554954313,0.29732620120048525,0.2964998907075738,0.294970693495476,0.29392645360445074,0.2921974538632159,0.290676634238576,0.28871908459179807,0.2873067009842621,0.28642492834127176,0.28648182880484835,0.28395314468246585,0.28190967083539603,0.2809662897350653,0.2788777708726109,0.2784704018876238,0.27614697732453075,0.27552138159297546,0.27384525571229323,0.27188452229184923,0.27035812825526834,0.2682583431590278,0.26831002404104987,0.2651252731962024,0.2648246410882698,0.26150419696603183,0.2603521585464478,0.2587487337372775,0.2574873248853211,0.25554330489545496,0.2538701808009789,0.2528885248134721,0.2506031346595231,0.2489662966919395,0.246874753185158,0.24633023370549365,0.24339672163972315,0.2420627234538771,0.24100091074997523,0.23758803763479558,0.23622328423947658,0.23431758654286278,0.23495366773436302,0.2311567577269842,0.22919945032247957,0.22774265987693137,0.22558920217572517,0.22467879323851106,0.22394778928104436,0.22076878061974947,0.22112752601926056,0.2174929090828266,0.21675692557726267,0.21545254484100163,0.21331287161238438,0.21114019927972894,0.21034468191693415,0.20838239167658787,0.2073688436088697,0.20532353080387386,0.2041673591803185,0.20272036151724915,0.20221021350402876,0.20010765801482605,0.19892048275096558,0.19837259870936286,0.19547777772916236,0.19456009670810878,0.19396683246881333,0.19351300422875387,0.19069565526332777,0.1913556899664537,0.1892472486450987,0.18744889449257895,0.1878872757109831,0.18568629733515235,0.18491021101978028,0.18459970338164636,0.18288965784716157,0.1815220184819685,0.18042371380384484,0.18068449189359287,0.17842540984164992,0.17740575555263896,0.1762522401885604,0.17524618195756425,0.17510727272843415,0.17390350033880544,0.17300477615504894,0.1715531031478126,0.17124682082882467,0.16933426939935053,0.16859664911369107,0.1677728549735445,0.16635461604960686,0.16634651819806334,0.16423085904065168,0.16353657541374833,0.1632600630369951,0.16259194069875862,0.16178047388598746,0.16165877866013995,0.1609187712717169,0.16053793343170633,0.1582393823261812,0.1570683830470409,0.15647639871557367,0.15506071991656187,0.1543931156661546,0.15316832239897746,0.15284592970537972,0.15155011745134614,0.15039995065369954,0.14959806714136645,0.14867418488522746,0.14758559030322535,0.14666316702891632,0.14649877527131225,0.14475622399499252,0.14420687890840025,0.14254123193194282,0.14190793680554292,0.1411224517057527,0.14079667442249802,0.139399581003653,0.13729619313523456,0.13696654199991587,0.137280467082307,0.1354238992873228,0.13455364763174416,0.132848756844705,0.13199458426602606,0.13095881512986038,0.1299480645214471,0.1298421542599516,0.1279763326470582,0.12969236969947814,0.12613677846373253,0.12498578207110458,0.12471861845719241,0.12384753133750187,0.12281344095772168,0.12170308732849387,0.121453783618954,0.11955835189108016,0.11828000692404667,0.11903867262573738,0.11704154481303017,0.11585082331637167,0.11548017701309807,0.11307131396694425,0.11269325458637948,0.11166410195709311,0.11121759178152062,0.11071972395260467,0.10831302646625571,0.10871005446983958,0.10668493950704358,0.10619331490872252,0.10481671188026667,0.10457924791553523,0.10411345118872013,0.10274378877168275,0.1017807749750198,0.10098156383577382,0.09916630032173586,0.09763530464667194,0.09725557565689087,0.0965133296923255,0.09614866205824996,0.09531660652104414,0.09474692595419737,0.0925924800195784,0.09192547881800049,0.09044151257653281,0.0897107932277305,0.0879351980421903,0.08838950581848622,0.08655313511185769,0.08598850824659304,0.08554063246075837,0.08453996189746936,0.08337316957987705,0.08239451004367954,0.08212096210358277,0.08005659020734283,0.08059334552512978,0.07815235848362856,0.07764812565918239,0.07642027983477093,0.07607216298017862,0.07539405637895161,0.0747697348829429,0.07323445235818343,0.07236946118327807,0.07163259055254595,0.07116584126960557,0.07007637815022806,0.06905608681856461,0.06831750621632585,0.06743904114261551,0.06636096362094834,0.06521277320131941,0.06567181604387204,0.06353362430379075,0.06457761389923827,0.0634285094075889,0.06169928909753854,0.060985112615491985,0.060169973027593686,0.05881590805596338,0.05823824950757454,0.05750221184637512,0.057340813892067605,0.056340513928389215,0.05516304808475499,0.05504124512509355,0.05493104249581624,0.05382186485067853,0.052675017654755206,0.05126648859454776,0.05062327089737047,0.04959589578202899,0.04977172601897761,0.04918213039109448,0.04810119884194068,0.046532121898149544,0.04677882482350435,0.04644463026439244,0.04540550641733099,0.0445461447649407,0.04435149442474797,0.04522406071608991,0.042894883892009635,0.041873260916711515,0.04116805803979624,0.04099774220255467,0.04007451336057681,0.039732937303916464,0.0392523291749212,0.038190715039535514,0.03814942902305497,0.037529920433419496
